selected,technical_score,candidate_score,experience_total,academic_reliability,max_tech_skill,max_soft_skill,tech_candidate_multiplier,no_experience_flag,high_risk_flag
1,6.0,7.0,20,15.370000000000001,9,10,42.0,0,1
1,9.0,4.333333333333333,14,15.91,10,5,39.0,0,1
1,5.5,5.5,19,8.49,10,9,30.25,0,1
0,3.0,6.166666666666667,17,5.22,6,10,18.5,0,1
0,6.75,5.0,11,6.390000000000001,9,9,33.75,0,1
0,5.25,4.0,15,7.109999999999999,10,9,21.0,0,1
0,5.75,6.5,12,18.259999999999998,8,10,37.375,0,0
1,5.0,5.0,10,8.46,10,10,25.0,0,1
1,5.5,4.166666666666667,12,17.7,10,9,22.916666666666668,0,0
1,7.5,4.5,8,14.21,8,7,33.75,0,0
1,6.0,2.5,12,11.969999999999999,10,6,15.0,0,1
1,6.0,3.6666666666666665,8,12.04,8,10,22.0,0,0
1,4.5,6.166666666666667,17,12.0,9,8,27.75,0,0
1,4.75,4.666666666666667,10,12.96,9,9,22.166666666666668,0,1
1,6.5,3.8333333333333335,8,14.939999999999998,10,8,24.916666666666668,0,1
0,7.0,6.833333333333333,11,5.25,10,9,47.83333333333333,0,1
1,4.75,5.166666666666667,16,10.34,7,7,24.541666666666668,0,1
1,7.5,7.0,11,4.460000000000001,9,8,52.5,0,1
0,5.75,3.8333333333333335,7,11.06,10,7,22.041666666666668,0,1
1,6.0,5.833333333333333,12,9.59,9,10,35.0,0,1
1,6.75,6.833333333333333,8,9.51,9,10,46.125,0,1
1,6.25,7.0,6,15.17,10,8,43.75,0,0
0,6.0,2.6666666666666665,18,13.75,9,5,16.0,0,0
1,5.5,6.166666666666667,12,2.6100000000000003,9,10,33.91666666666667,0,1
0,5.75,4.333333333333333,8,5.609999999999999,9,5,24.916666666666664,0,1
1,6.5,5.833333333333333,8,10.28,9,8,37.916666666666664,0,1
1,7.5,4.5,9,3.66,10,5,33.75,0,1
1,3.25,4.5,12,11.92,8,6,14.625,0,1
1,5.25,4.833333333333333,7,7.18,10,6,25.375,0,1
1,5.0,4.666666666666667,15,11.620000000000001,8,4,23.333333333333336,0,0
1,4.5,4.166666666666667,6,12.6,9,9,18.75,0,0
1,6.25,2.6666666666666665,10,10.06,10,6,16.666666666666664,0,1
1,4.75,3.6666666666666665,19,7.24,10,7,17.416666666666664,0,1
1,7.25,3.5,3,14.43,10,5,25.375,0,1
1,7.75,5.333333333333333,13,8.02,10,10,41.33333333333333,0,1
1,3.75,4.666666666666667,15,5.88,9,7,17.5,0,1
1,5.0,4.833333333333333,14,12.17,9,9,24.166666666666664,0,1
1,4.5,3.5,6,16.64,6,9,15.75,0,1
1,6.5,7.5,12,14.54,10,9,48.75,0,0
0,6.0,5.833333333333333,11,18.12,9,9,35.0,0,0
1,7.75,3.3333333333333335,7,10.03,10,7,25.833333333333336,0,1
0,6.75,5.333333333333333,19,7.31,10,10,36.0,0,0
1,5.0,4.0,11,14.71,7,9,20.0,0,0
0,5.5,5.5,4,7.809999999999999,10,10,30.25,0,0
0,5.25,6.0,7,14.09,7,9,31.5,0,1
1,6.25,6.0,10,10.780000000000001,10,8,37.5,0,1
1,6.5,4.666666666666667,13,9.09,10,10,30.333333333333336,0,1
1,4.25,4.5,9,11.09,7,10,19.125,0,1
1,5.75,4.166666666666667,11,16.75,8,10,23.958333333333336,0,1
0,3.25,5.666666666666667,11,12.48,5,10,18.416666666666668,0,1
1,5.75,3.6666666666666665,14,12.17,8,9,21.083333333333332,0,1
1,4.75,5.166666666666667,12,13.06,8,10,24.541666666666668,0,0
0,4.0,5.333333333333333,17,9.620000000000001,8,10,21.333333333333332,0,0
1,3.75,3.5,0,6.18,6,3,13.125,1,1
1,6.0,5.833333333333333,9,18.09,10,10,35.0,0,1
0,5.5,3.6666666666666665,5,7.870000000000001,9,6,20.166666666666664,0,1
1,4.5,4.166666666666667,11,11.57,8,8,18.75,0,1
0,4.0,4.0,9,10.309999999999999,6,9,16.0,0,1
0,4.0,4.5,17,9.85,5,7,18.0,0,1
1,5.0,3.8333333333333335,9,6.969999999999999,7,7,19.166666666666668,0,1
1,3.5,3.6666666666666665,9,15.71,6,7,12.833333333333332,0,1
1,5.5,5.166666666666667,16,13.39,9,7,28.416666666666668,0,1
1,4.0,6.5,7,16.96,9,10,26.0,0,0
1,5.75,6.0,7,11.620000000000001,9,7,34.5,0,0
0,6.25,2.3333333333333335,13,15.52,9,4,14.583333333333334,0,0
1,5.25,4.833333333333333,13,11.35,8,10,25.375,0,1
1,7.25,5.0,16,17.37,10,10,36.25,0,0
1,4.75,4.833333333333333,13,14.899999999999999,10,10,22.958333333333332,0,1
0,4.75,4.5,10,8.48,10,9,21.375,0,1
1,5.0,4.0,14,12.02,9,9,20.0,0,1
1,5.0,4.5,14,13.64,9,7,22.5,0,1
1,7.25,3.0,6,14.670000000000002,10,4,21.75,0,1
1,7.5,4.0,15,15.009999999999998,9,9,30.0,0,1
0,8.5,3.6666666666666665,15,6.98,10,6,31.166666666666664,0,0
1,7.25,5.166666666666667,15,12.15,9,9,37.458333333333336,0,1
1,3.5,5.833333333333333,15,11.75,6,9,20.416666666666664,0,1
1,7.0,2.0,6,9.2,8,6,14.0,0,1
0,4.75,6.666666666666667,16,13.030000000000001,7,9,31.666666666666668,0,0
1,5.25,4.166666666666667,5,9.85,7,6,21.875,0,0
1,7.75,4.333333333333333,8,9.89,10,8,33.58333333333333,0,1
1,3.75,2.1666666666666665,10,12.690000000000001,5,7,8.125,0,1
1,3.25,4.666666666666667,11,17.07,7,6,15.166666666666668,0,0
1,5.0,4.833333333333333,15,6.27,9,8,24.166666666666664,0,1
1,4.5,7.0,9,8.67,10,10,31.5,0,1
1,4.75,5.0,14,10.39,9,9,23.75,0,1
1,5.75,5.5,17,20.619999999999997,9,9,31.625,0,0
1,8.25,3.6666666666666665,17,9.93,10,6,30.25,0,1
1,5.0,5.5,9,14.990000000000002,6,9,27.5,0,1
1,3.25,5.666666666666667,14,12.18,6,10,18.416666666666668,0,0
1,5.5,3.0,9,5.800000000000001,10,9,16.5,0,1
1,5.75,3.6666666666666665,10,8.57,10,9,21.083333333333332,0,1
1,6.75,4.333333333333333,14,11.92,9,9,29.249999999999996,0,1
1,3.5,3.8333333333333335,11,10.559999999999999,9,7,13.416666666666668,0,1
0,5.0,4.333333333333333,11,14.05,8,9,21.666666666666664,0,1
1,6.5,4.5,6,14.61,8,8,29.25,0,1
1,5.0,3.0,10,10.5,9,5,15.0,0,1
0,6.75,3.8333333333333335,8,15.130000000000003,10,9,25.875,0,1
0,6.75,3.8333333333333335,8,10.57,10,3,25.875,0,0
0,5.25,3.8333333333333335,14,3.84,10,7,20.125,0,1
0,3.5,3.3333333333333335,18,15.16,6,6,11.666666666666668,0,1
1,8.75,4.166666666666667,6,10.08,9,7,36.458333333333336,0,0
1,6.75,4.166666666666667,16,5.73,9,8,28.125000000000004,0,1
1,3.25,3.8333333333333335,19,7.629999999999999,4,6,12.458333333333334,0,1
1,4.75,4.166666666666667,8,14.629999999999999,9,10,19.791666666666668,0,0
1,4.75,3.8333333333333335,9,19.8,8,4,18.208333333333336,0,0
1,5.0,4.166666666666667,10,14.439999999999998,9,9,20.833333333333336,0,1
1,7.5,4.333333333333333,11,10.5,10,6,32.5,0,1
0,7.25,2.8333333333333335,12,15.469999999999999,10,6,20.541666666666668,0,0
1,3.75,6.5,10,7.4,5,10,24.375,0,1
1,4.75,5.333333333333333,13,11.35,8,10,25.333333333333332,0,1
0,4.5,4.833333333333333,16,11.71,9,4,21.75,0,1
0,5.75,4.0,7,10.69,8,7,23.0,0,1
1,7.5,6.166666666666667,17,5.59,10,10,46.25,0,1
1,1.75,5.666666666666667,16,8.82,2,10,9.916666666666668,0,1
1,5.25,5.0,11,14.870000000000001,8,6,26.25,0,0
1,6.0,6.0,8,8.030000000000001,9,9,36.0,0,0
1,4.25,5.333333333333333,20,14.07,8,10,22.666666666666664,0,1
1,5.25,6.166666666666667,7,15.060000000000002,8,9,32.375,0,1
1,6.0,4.166666666666667,18,15.5,10,10,25.0,0,0
1,1.5,7.0,12,14.23,2,8,10.5,0,0
1,5.75,3.1666666666666665,11,13.280000000000001,10,5,18.208333333333332,0,1
1,6.75,3.6666666666666665,13,14.59,9,9,24.75,0,1
0,2.75,3.3333333333333335,12,9.72,4,4,9.166666666666668,0,1
1,4.25,4.5,5,7.0,9,9,19.125,0,1
1,8.0,4.333333333333333,1,13.49,10,10,34.666666666666664,0,0
0,4.0,6.666666666666667,9,12.5,7,9,26.666666666666668,0,0
1,6.0,6.0,13,6.15,9,10,36.0,0,1
0,4.5,3.8333333333333335,3,9.27,6,8,17.25,0,1
1,3.75,4.833333333333333,9,9.53,8,6,18.125,0,0
1,7.0,5.666666666666667,10,5.89,10,9,39.66666666666667,0,1
0,5.75,5.0,16,11.11,7,10,28.75,0,1
1,5.5,5.0,15,12.84,9,10,27.5,0,1
0,7.5,4.833333333333333,11,10.29,9,5,36.25,0,1
1,4.75,4.5,10,12.32,7,7,21.375,0,0
1,6.5,4.5,13,17.11,10,8,29.25,0,0
1,7.75,5.666666666666667,11,10.6,10,7,43.91666666666667,0,0
1,5.0,4.666666666666667,12,8.11,9,10,23.333333333333336,0,1
1,5.25,3.0,9,17.1,8,4,15.75,0,0
1,6.25,3.5,4,16.759999999999998,10,9,21.875,0,0
1,3.5,4.0,13,12.26,4,3,14.0,0,1
1,4.0,3.3333333333333335,17,11.3,9,6,13.333333333333334,0,0
0,4.0,4.666666666666667,6,16.630000000000003,8,7,18.666666666666668,0,1
1,6.5,3.0,13,13.27,9,7,19.5,0,0
1,7.5,5.666666666666667,18,2.42,10,9,42.5,0,1
1,3.0,3.1666666666666665,8,10.89,8,6,9.5,0,0
1,4.75,4.166666666666667,11,5.279999999999999,7,5,19.791666666666668,0,1
1,7.25,4.666666666666667,10,13.600000000000001,10,7,33.833333333333336,0,1
1,3.0,4.166666666666667,6,10.27,4,6,12.5,0,1
1,5.75,5.0,13,7.309999999999999,9,10,28.75,0,1
1,4.75,6.833333333333333,11,11.68,10,10,32.45833333333333,0,1
1,5.75,3.1666666666666665,13,6.57,9,9,18.208333333333332,0,1
1,7.0,4.833333333333333,19,4.0,10,10,33.83333333333333,0,1
1,3.25,4.0,16,11.45,5,8,13.0,0,1
0,6.75,5.833333333333333,13,9.71,8,8,39.375,0,0
1,6.0,5.166666666666667,7,12.190000000000001,10,7,31.0,0,0
1,5.0,5.333333333333333,9,12.52,7,9,26.666666666666664,0,1
1,5.5,5.0,10,15.740000000000002,9,10,27.5,0,1
0,8.75,4.666666666666667,11,7.32,9,10,40.833333333333336,0,1
1,5.0,3.3333333333333335,13,18.42,9,5,16.666666666666668,0,0
1,6.5,6.166666666666667,15,10.73,9,8,40.083333333333336,0,1
0,7.5,2.8333333333333335,15,7.609999999999999,10,5,21.25,0,1
1,4.0,4.333333333333333,13,8.81,8,9,17.333333333333332,0,1
1,5.75,4.333333333333333,14,8.25,7,7,24.916666666666664,0,1
1,7.0,4.666666666666667,13,5.49,9,5,32.66666666666667,0,1
1,3.5,4.833333333333333,10,17.380000000000003,7,10,16.916666666666664,0,0
1,6.0,5.0,13,17.21,9,9,30.0,0,0
1,8.5,3.6666666666666665,8,8.79,10,4,31.166666666666664,0,0
1,8.5,2.0,19,14.8,10,3,17.0,0,0
0,4.5,4.0,12,11.15,9,5,18.0,0,1
1,4.75,5.166666666666667,17,12.71,7,8,24.541666666666668,0,1
1,5.75,5.5,8,11.39,10,10,31.625,0,0
0,4.75,4.0,8,13.670000000000002,9,9,19.0,0,1
1,6.75,5.0,9,11.7,9,8,33.75,0,1
1,5.25,4.666666666666667,7,10.129999999999999,10,5,24.5,0,1
1,5.0,5.333333333333333,10,3.1399999999999997,10,10,26.666666666666664,0,1
0,6.0,3.3333333333333335,8,13.39,10,4,20.0,0,1
1,5.25,4.5,15,11.26,8,7,23.625,0,1
1,7.75,4.166666666666667,11,9.940000000000001,9,10,32.29166666666667,0,1
1,4.0,5.0,8,14.45,8,10,20.0,0,0
0,4.5,3.6666666666666665,11,11.41,7,5,16.5,0,1
1,4.0,3.0,7,9.48,6,7,12.0,0,0
0,6.5,5.333333333333333,17,8.73,7,9,34.666666666666664,0,1
1,5.75,6.333333333333333,16,12.120000000000001,8,10,36.416666666666664,0,0
1,5.5,5.333333333333333,7,14.09,8,8,29.333333333333332,0,1
1,4.25,3.6666666666666665,15,5.61,8,8,15.583333333333332,0,1
1,8.25,3.6666666666666665,5,13.71,9,7,30.25,0,0
0,4.5,5.166666666666667,13,9.7,7,8,23.25,0,1
0,4.0,3.3333333333333335,6,11.59,7,8,13.333333333333334,0,1
1,4.0,5.833333333333333,13,7.890000000000001,9,10,23.333333333333332,0,1
0,6.75,4.166666666666667,5,10.89,10,8,28.125000000000004,0,1
1,6.0,4.0,10,6.44,9,6,24.0,0,0
1,6.25,6.833333333333333,10,7.1,9,10,42.70833333333333,0,1
1,2.75,5.333333333333333,18,12.8,4,8,14.666666666666666,0,1
1,4.5,7.166666666666667,9,4.53,8,10,32.25,0,1
1,7.25,4.333333333333333,13,4.32,10,9,31.416666666666664,0,1
1,3.25,3.8333333333333335,8,13.27,9,6,12.458333333333334,0,0
1,6.25,6.5,12,14.95,8,7,40.625,0,0
0,7.25,4.166666666666667,13,2.95,9,9,30.208333333333336,0,1
1,5.75,5.833333333333333,10,9.75,9,8,33.541666666666664,0,0
1,7.25,4.5,9,13.89,9,8,32.625,0,1
1,5.25,4.666666666666667,16,9.16,6,8,24.5,0,1
1,5.0,5.333333333333333,15,8.87,9,10,26.666666666666664,0,1
1,3.0,3.6666666666666665,19,9.35,5,8,11.0,0,1
1,7.25,4.5,9,9.309999999999999,9,10,32.625,0,1
1,6.75,5.0,19,6.129999999999999,10,10,33.75,0,1
1,3.0,5.833333333333333,15,18.28,5,10,17.5,0,0
1,6.75,5.0,10,10.99,9,6,33.75,0,1
1,6.75,5.333333333333333,12,12.67,8,6,36.0,0,0
0,5.5,2.3333333333333335,7,6.550000000000001,10,7,12.833333333333334,0,1
0,5.25,4.0,13,11.6,8,6,21.0,0,1
1,9.0,4.166666666666667,14,16.92,10,10,37.5,0,0
1,6.5,2.8333333333333335,9,12.59,10,5,18.416666666666668,0,1
1,7.0,5.333333333333333,17,10.09,10,10,37.33333333333333,0,0
1,5.0,5.5,8,14.809999999999999,6,9,27.5,0,0
1,6.5,3.3333333333333335,7,16.490000000000002,10,8,21.666666666666668,0,1
1,5.0,4.166666666666667,11,3.9299999999999997,9,4,20.833333333333336,0,1
1,7.75,5.833333333333333,16,9.01,10,10,45.20833333333333,0,1
1,4.25,5.166666666666667,9,8.07,6,10,21.958333333333336,0,1
1,6.5,4.833333333333333,11,14.98,8,6,31.416666666666664,0,0
1,5.75,3.6666666666666665,10,13.559999999999999,10,4,21.083333333333332,0,1
1,4.5,4.166666666666667,15,12.66,10,8,18.75,0,0
1,7.75,5.333333333333333,13,13.04,10,8,41.33333333333333,0,1
0,4.25,4.833333333333333,16,6.24,9,8,20.541666666666664,0,1
0,4.25,4.833333333333333,11,8.16,6,9,20.541666666666664,0,1
0,6.5,5.166666666666667,9,10.96,9,8,33.583333333333336,0,1
1,5.0,3.5,11,11.1,7,7,17.5,0,0
1,5.0,4.166666666666667,7,6.890000000000001,10,10,20.833333333333336,0,1
1,3.5,3.8333333333333335,11,2.8499999999999996,4,7,13.416666666666668,0,1
0,5.0,2.6666666666666665,11,12.11,6,6,13.333333333333332,0,1
1,4.5,3.6666666666666665,3,7.809999999999999,9,5,16.5,0,1
0,5.0,4.833333333333333,13,13.89,9,9,24.166666666666664,0,1
1,6.0,5.0,15,10.1,9,10,30.0,0,1
1,6.75,5.833333333333333,2,17.2,9,10,39.375,0,1
1,8.5,4.666666666666667,16,13.719999999999999,10,10,39.66666666666667,0,1
1,6.25,6.333333333333333,5,8.9,9,10,39.58333333333333,0,0
1,7.75,3.6666666666666665,15,14.45,10,5,28.416666666666664,0,1
0,6.75,4.5,11,3.99,9,8,30.375,0,1
1,5.75,5.0,11,5.93,7,10,28.75,0,1
1,8.0,2.8333333333333335,15,5.190000000000001,10,9,22.666666666666668,0,1
0,7.5,3.3333333333333335,12,7.93,10,8,25.0,0,1
0,7.0,6.166666666666667,6,8.48,10,7,43.16666666666667,0,1
0,7.25,4.833333333333333,11,7.16,9,9,35.041666666666664,0,1
1,7.25,4.333333333333333,8,10.14,10,7,31.416666666666664,0,1
1,4.0,5.0,5,6.92,7,9,20.0,0,1
1,5.25,6.5,5,12.82,9,8,34.125,0,1
0,8.25,3.6666666666666665,15,7.73,9,5,30.25,0,1
1,5.0,4.833333333333333,12,16.35,8,9,24.166666666666664,0,1
1,6.25,4.833333333333333,8,13.280000000000001,10,10,30.208333333333332,0,1
1,5.25,5.666666666666667,15,10.68,7,9,29.75,0,1
1,5.75,4.833333333333333,12,5.779999999999999,8,9,27.791666666666664,0,1
1,8.0,4.166666666666667,7,9.690000000000001,9,8,33.333333333333336,0,1
1,3.75,3.1666666666666665,5,8.76,7,7,11.875,0,1
1,6.5,4.833333333333333,10,4.76,10,10,31.416666666666664,0,1
1,5.25,2.1666666666666665,11,12.98,8,6,11.375,0,1
0,8.25,5.166666666666667,14,6.050000000000001,10,9,42.625,0,1
1,6.0,5.333333333333333,8,5.43,10,9,32.0,0,1
0,4.5,6.5,11,9.18,7,10,29.25,0,0
1,3.25,5.333333333333333,11,15.620000000000001,5,9,17.333333333333332,0,0
0,5.5,4.0,10,16.23,7,7,22.0,0,0
1,6.0,5.833333333333333,16,7.9,9,10,35.0,0,0
0,8.0,3.1666666666666665,13,8.120000000000001,10,8,25.333333333333332,0,1
1,4.75,4.666666666666667,18,9.3,6,10,22.166666666666668,0,0
1,7.5,3.0,4,17.66,10,9,22.5,0,0
0,4.5,3.8333333333333335,14,10.309999999999999,6,9,17.25,0,1
1,4.5,6.0,13,11.74,10,10,27.0,0,0
0,8.0,4.666666666666667,11,17.6,10,10,37.333333333333336,0,0
1,6.5,2.1666666666666665,13,12.829999999999998,10,4,14.083333333333332,0,1
0,6.75,5.666666666666667,9,12.84,10,7,38.25,0,1
1,4.0,6.333333333333333,16,6.789999999999999,7,9,25.333333333333332,0,1
1,6.75,6.333333333333333,5,12.6,10,8,42.75,0,1
0,4.75,3.0,8,9.09,7,6,14.25,0,1
0,1.25,5.166666666666667,12,14.4,2,10,6.458333333333334,0,0
1,5.25,4.666666666666667,12,9.780000000000001,9,10,24.5,0,1
1,3.75,6.666666666666667,13,11.11,7,10,25.0,0,1
1,5.5,4.166666666666667,13,4.9,10,7,22.916666666666668,0,1
1,7.5,6.0,15,17.35,10,10,45.0,0,0
0,6.0,4.166666666666667,15,11.440000000000001,7,3,25.0,0,1
0,7.0,5.0,10,10.120000000000001,9,9,35.0,0,0
1,7.0,5.666666666666667,10,8.629999999999999,9,9,39.66666666666667,0,1
1,4.75,3.5,14,5.289999999999999,9,6,16.625,0,1
1,4.25,4.333333333333333,8,5.210000000000001,7,6,18.416666666666664,0,1
1,5.0,4.0,5,13.07,8,6,20.0,0,0
0,7.25,4.0,10,11.8,9,10,29.0,0,1
0,3.0,3.3333333333333335,9,14.940000000000001,6,6,10.0,0,0
1,8.5,4.833333333333333,11,14.66,10,10,41.08333333333333,0,0
0,6.5,5.666666666666667,10,6.52,10,10,36.833333333333336,0,1
1,6.0,5.666666666666667,15,9.41,10,8,34.0,0,1
1,4.5,2.5,19,12.91,7,4,11.25,0,0
1,5.0,3.5,7,8.01,9,6,17.5,0,1
1,5.75,4.333333333333333,10,7.43,9,6,24.916666666666664,0,1
1,3.25,5.666666666666667,5,16.17,4,8,18.416666666666668,0,0
0,5.75,3.1666666666666665,15,9.32,9,5,18.208333333333332,0,0
1,3.5,4.333333333333333,13,10.45,7,5,15.166666666666666,0,1
1,5.5,6.333333333333333,8,9.36,7,10,34.83333333333333,0,1
1,6.25,5.333333333333333,10,13.3,9,8,33.33333333333333,0,1
1,8.5,4.0,13,13.77,10,8,34.0,0,0
1,3.0,4.5,16,14.16,6,8,13.5,0,1
1,6.0,5.0,10,11.55,9,7,30.0,0,1
1,4.0,2.0,9,15.48,8,4,8.0,0,1
1,3.75,4.333333333333333,4,7.859999999999999,7,10,16.25,0,0
0,5.5,5.166666666666667,14,7.809999999999999,10,10,28.416666666666668,0,1
0,4.75,5.666666666666667,6,7.74,7,10,26.916666666666668,0,1
1,7.0,4.833333333333333,9,17.15,9,10,33.83333333333333,0,0
0,4.0,4.0,7,8.9,9,6,16.0,0,1
1,7.0,4.833333333333333,10,15.83,10,9,33.83333333333333,0,0
1,5.5,5.666666666666667,8,10.120000000000001,9,8,31.166666666666668,0,1
1,3.75,3.6666666666666665,7,11.15,6,6,13.75,0,1
1,6.5,5.5,16,12.44,9,10,35.75,0,1
1,6.25,4.666666666666667,11,8.66,9,10,29.166666666666668,0,1
0,5.25,4.0,11,12.33,7,7,21.0,0,0
1,4.75,7.166666666666667,5,13.71,9,10,34.04166666666667,0,1
1,5.5,7.0,19,8.870000000000001,9,10,38.5,0,1
1,3.25,5.0,10,16.96,6,8,16.25,0,0
1,6.25,4.5,14,6.45,10,9,28.125,0,1
1,3.75,3.8333333333333335,6,8.73,6,7,14.375,0,1
1,4.5,3.6666666666666665,12,5.51,9,9,16.5,0,1
0,4.75,3.5,6,12.57,8,4,16.625,0,0
1,4.25,3.8333333333333335,2,11.32,8,7,16.291666666666668,0,0
1,4.5,5.0,7,7.32,10,7,22.5,0,1
0,7.25,5.333333333333333,7,12.579999999999998,8,10,38.666666666666664,0,1
1,9.0,3.8333333333333335,12,13.120000000000001,10,7,34.5,0,1
1,6.25,5.333333333333333,7,5.539999999999999,9,6,33.33333333333333,0,1
1,3.75,5.666666666666667,17,18.39,6,8,21.25,0,1
0,5.25,5.5,16,11.21,7,7,28.875,0,0
1,3.75,4.5,14,13.83,7,10,16.875,0,0
1,7.25,4.5,10,7.699999999999999,10,7,32.625,0,1
1,6.75,6.166666666666667,11,6.379999999999999,9,10,41.625,0,1
1,6.0,4.0,8,12.809999999999999,10,8,24.0,0,1
1,5.0,6.666666666666667,11,14.51,9,10,33.333333333333336,0,0
1,6.5,4.5,5,15.74,10,4,29.25,0,0
1,5.0,3.6666666666666665,1,6.01,8,8,18.333333333333332,0,1
1,8.25,5.833333333333333,15,12.16,10,10,48.125,0,1
1,5.75,4.833333333333333,11,17.25,10,6,27.791666666666664,0,1
1,5.5,4.166666666666667,11,9.67,9,9,22.916666666666668,0,1
1,7.0,4.5,9,14.469999999999999,9,9,31.5,0,1
1,4.25,4.833333333333333,16,16.53,7,10,20.541666666666664,0,0
1,7.25,4.0,5,16.619999999999997,10,9,29.0,0,0
0,8.25,4.5,12,12.33,9,8,37.125,0,1
1,5.25,3.8333333333333335,18,12.2,8,6,20.125,0,1
1,3.25,3.5,9,12.64,6,7,11.375,0,1
0,8.25,4.5,3,10.42,10,10,37.125,0,0
1,6.0,5.166666666666667,11,10.45,10,8,31.0,0,1
1,5.5,5.0,6,19.72,10,8,27.5,0,0
1,6.5,3.5,10,10.85,10,9,22.75,0,1
1,3.75,5.333333333333333,11,15.170000000000002,9,7,20.0,0,1
1,6.75,6.333333333333333,6,8.22,10,10,42.75,0,1
1,7.25,4.166666666666667,6,15.44,10,9,30.208333333333336,0,0
1,4.25,2.5,9,6.26,6,6,10.625,0,1
0,6.75,5.166666666666667,15,7.309999999999999,10,10,34.875,0,1
1,3.0,5.333333333333333,17,10.74,4,8,16.0,0,1
0,7.0,4.833333333333333,13,11.47,10,6,33.83333333333333,0,1
0,6.25,5.333333333333333,4,7.67,10,6,33.33333333333333,0,1
1,7.0,4.666666666666667,14,10.6,10,9,32.66666666666667,0,1
0,8.0,5.166666666666667,7,17.310000000000002,10,10,41.333333333333336,0,1
0,4.75,4.833333333333333,13,11.13,7,9,22.958333333333332,0,1
1,7.5,3.5,9,6.210000000000001,10,9,26.25,0,1
1,4.75,5.166666666666667,14,18.36,10,9,24.541666666666668,0,0
0,3.0,3.6666666666666665,16,8.05,5,10,11.0,0,1
1,5.75,5.833333333333333,13,16.73,10,9,33.541666666666664,0,0
1,7.25,3.8333333333333335,15,7.140000000000001,10,7,27.791666666666668,0,1
0,6.25,4.5,13,11.74,10,8,28.125,0,1
1,5.75,3.0,11,17.990000000000002,8,5,17.25,0,0
1,7.0,4.166666666666667,15,4.0,10,10,29.166666666666668,0,1
1,3.5,3.5,16,8.65,7,6,12.25,0,1
1,8.25,4.333333333333333,4,7.109999999999999,10,6,35.75,0,1
0,4.75,3.6666666666666665,12,11.1,7,10,17.416666666666664,0,0
1,8.25,2.6666666666666665,11,5.960000000000001,10,3,22.0,0,1
1,6.75,7.833333333333333,11,15.47,9,10,52.875,0,0
0,3.5,3.5,17,8.96,6,8,12.25,0,0
1,5.25,4.333333333333333,11,12.76,7,10,22.75,0,1
1,4.25,4.166666666666667,9,12.48,7,10,17.708333333333336,0,1
0,8.0,6.0,12,10.41,9,8,48.0,0,1
0,3.5,4.833333333333333,17,11.29,8,8,16.916666666666664,0,0
1,6.25,8.166666666666666,10,15.670000000000002,9,10,51.041666666666664,0,1
1,5.75,5.833333333333333,8,15.25,8,8,33.541666666666664,0,0
1,6.5,5.166666666666667,15,12.059999999999999,10,9,33.583333333333336,0,1
1,3.5,5.166666666666667,9,12.240000000000002,8,9,18.083333333333336,0,1
1,6.5,6.5,11,14.52,9,9,42.25,0,0
1,3.0,6.166666666666667,6,13.68,5,10,18.5,0,1
1,5.5,3.8333333333333335,17,15.030000000000001,9,7,21.083333333333336,0,1
1,5.5,3.8333333333333335,11,10.56,10,8,21.083333333333336,0,0
1,4.5,5.666666666666667,6,14.84,10,10,25.5,0,0
0,7.0,6.166666666666667,14,14.11,8,10,43.16666666666667,0,1
1,7.5,3.3333333333333335,6,9.16,10,6,25.0,0,1
1,5.0,4.166666666666667,13,9.33,6,7,20.833333333333336,0,1
1,6.75,3.8333333333333335,8,16.48,9,6,25.875,0,0
1,5.5,5.166666666666667,13,12.11,8,7,28.416666666666668,0,1
0,5.75,2.5,11,16.54,10,3,14.375,0,1
1,4.25,6.333333333333333,11,11.51,9,8,26.916666666666664,0,0
1,4.75,4.666666666666667,12,12.629999999999999,9,7,22.166666666666668,0,0
1,6.0,4.333333333333333,1,7.529999999999999,10,10,26.0,0,1
1,5.25,4.0,3,5.870000000000001,9,10,21.0,0,1
1,6.75,5.833333333333333,13,10.43,9,10,39.375,0,0
1,5.5,4.833333333333333,9,12.17,9,5,26.583333333333332,0,0
0,6.75,4.666666666666667,4,10.38,10,7,31.500000000000004,0,1
0,7.0,4.333333333333333,8,13.75,10,8,30.333333333333332,0,1
0,3.5,3.0,9,8.32,9,4,10.5,0,1
0,2.75,6.0,9,19.42,4,9,16.5,0,0
1,2.0,4.333333333333333,10,13.44,5,8,8.666666666666666,0,1
0,7.25,6.166666666666667,2,9.620000000000001,8,9,44.708333333333336,0,0
1,7.75,3.6666666666666665,8,8.35,10,8,28.416666666666664,0,1
1,5.5,5.166666666666667,3,16.85,10,10,28.416666666666668,0,1
1,4.75,4.833333333333333,5,13.34,6,10,22.958333333333332,0,1
1,3.25,4.166666666666667,19,12.46,6,8,13.541666666666668,0,1
1,6.5,4.666666666666667,11,6.75,10,9,30.333333333333336,0,1
0,3.5,4.333333333333333,6,7.02,9,7,15.166666666666666,0,0
0,5.0,4.5,16,3.6799999999999997,7,6,22.5,0,1
1,3.5,3.5,11,14.76,9,10,12.25,0,0
0,5.75,4.166666666666667,9,10.77,10,9,23.958333333333336,0,1
0,4.75,4.333333333333333,15,11.42,7,7,20.583333333333332,0,1
1,3.5,5.5,6,12.24,5,9,19.25,0,0
1,4.25,4.5,14,11.190000000000001,7,9,19.125,0,1
